13:36:40.500	ag1701	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.971129841	2189471129841	2016-07-14 13:35:37.679761000	-53222462820239000
13:36:40.500	ag1703	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.971294289	2189471294289	2016-07-14 13:35:37.679794000	-53222462820206000
13:36:40.500	ag1706	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.971466332	2189471466332	2016-07-14 13:35:37.679826000	-53222462820174000
13:36:40.500	al1609	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.971649528	2189471649528	2016-07-14 13:35:37.679857000	-53222462820143000
13:36:40.500	au1612	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.971816770	2189471816770	2016-07-14 13:35:37.679887000	-53222462820113000
13:36:40.500	bu1609	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.971984204	2189471984204	2016-07-14 13:35:37.679917000	-53222462820083000
13:36:41.000	cu1609	2018-03-22 13:36:41.000000000	2018-03-22 14:13:09.972164088	2188972164088	2016-07-14 13:35:38.193363000	-53222462806637000
13:36:41.000	cu1702	2018-03-22 13:36:41.000000000	2018-03-22 14:13:09.972334552	2188972334552	2016-07-14 13:35:38.193376000	-53222462806624000
13:36:41.000	cu1609	2018-03-22 13:36:41.000000000	2018-03-22 14:13:09.972505230	2188972505230	2016-07-14 13:35:38.193384000	-53222462806616000
13:36:41.000	cu1702	2018-03-22 13:36:41.000000000	2018-03-22 14:13:09.972673261	2188972673261	2016-07-14 13:35:38.193391000	-53222462806609000
13:36:41.000	cu1609	2018-03-22 13:36:41.000000000	2018-03-22 14:13:09.972845345	2188972845345	2016-07-14 13:35:38.193403000	-53222462806597000
13:36:41.000	cu1609	2018-03-22 13:36:41.000000000	2018-03-22 14:13:09.973025917	2188973025917	2016-07-14 13:35:38.193419000	-53222462806581000
13:36:41.000	hc1610	2018-03-22 13:36:41.000000000	2018-03-22 14:13:09.973206659	2188973206659	2016-07-14 13:35:38.193478000	-53222462806522000
13:36:41.000	hc1610	2018-03-22 13:36:41.000000000	2018-03-22 14:13:09.973372574	2188973372574	2016-07-14 13:35:38.193490000	-53222462806510000
13:36:41.000	cu1702	2018-03-22 13:36:41.000000000	2018-03-22 14:13:09.973544778	2188973544778	2016-07-14 13:35:38.193495000	-53222462806505000
13:36:41.000	cu1609	2018-03-22 13:36:41.000000000	2018-03-22 14:13:09.973710151	2188973710151	2016-07-14 13:35:38.193498000	-53222462806502000
13:36:41.000	cu1702	2018-03-22 13:36:41.000000000	2018-03-22 14:13:09.973877190	2188973877190	2016-07-14 13:35:38.193532000	-53222462806468000
13:36:41.000	cu1702	2018-03-22 13:36:41.000000000	2018-03-22 14:13:09.974041394	2188974041394	2016-07-14 13:35:38.193545000	-53222462806455000
13:36:41.000	hc1610	2018-03-22 13:36:41.000000000	2018-03-22 14:13:09.974227763	2188974227763	2016-07-14 13:35:38.193595000	-53222462806405000
13:36:41.000	ni1609	2018-03-22 13:36:41.000000000	2018-03-22 14:13:09.974396738	2188974396738	2016-07-14 13:35:38.193723000	-53222462806277000
13:36:41.000	ni1609	2018-03-22 13:36:41.000000000	2018-03-22 14:13:09.974568393	2188974568393	2016-07-14 13:35:38.193803000	-53222462806197000
13:36:41.000	ni1701	2018-03-22 13:36:41.000000000	2018-03-22 14:13:09.974732372	2188974732372	2016-07-14 13:35:38.193827000	-53222462806173000
13:36:41.000	ni1703	2018-03-22 13:36:41.000000000	2018-03-22 14:13:09.984310934	2188984310934	2016-07-14 13:35:38.193831000	-53222462806169000
13:36:41.000	ni1704	2018-03-22 13:36:41.000000000	2018-03-22 14:13:09.984438435	2188984438435	2016-07-14 13:35:38.193833000	-53222462806167000
13:36:41.000	pb1608	2018-03-22 13:36:41.000000000	2018-03-22 14:13:09.984574199	2188984574199	2016-07-14 13:35:38.193837000	-53222462806163000
